Firms,NWP (£m),NWP (£m) .1,NWP (£m) .2,NWP (£m) .3,NWP (£m) .4,SCR coverage ratio,SCR coverage ratio.1,SCR coverage ratio.2,SCR coverage ratio.3,SCR coverage ratio.4,GWP (£m),GWP (£m).1,GWP (£m).2,GWP (£m).3,GWP (£m).4,Gross claims incurred (£m),Gross claims incurred (£m).1,Gross claims incurred (£m).2,Gross claims incurred (£m).3,Gross claims incurred (£m).4,Net combined ratio,Net combined ratio.1,Net combined ratio.2,Net combined ratio.3,Net combined ratio.4,avg_NWP,avg_GWP,avg_SCR_coverage_ratio,avg_Gross_claims_incurred,avg_Net_combined_ratio
Firm 125,0.0,0.0,4.374798120482564,0.0,0.0,3.5224804165766903,62.585986628544404,3.8418514552561085,17.825426978125133,4.869733758555037,0.0,0.0,2.597657922831756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749596240965127,0.5195315845663512,18.529095847411476,0.0,0.0
Firm 126,0.0,1.16428147649919,1.8893185215160755,2.746745661077463,3.650920759376589,0.646996575769589,2.4331822418831996,5.435499364278428,4.168115998274506,5.262906182244282,0.0,4.2612505472652265,4.311486266243948,1.727980689467566,2.2052625679114146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8902532836938637,2.501196014177631,3.589340072490001,0.0,0.0
Firm 128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 129,0.0,0.0,0.0,0.0,0.0,2.5415440475804445,0.8599688898098834,3.51433250103952,4.402178162064242,2.5416546255977464,0.0,0.0,0.0,0.0,0.0,6.687630052256404,57.582707748913805,36.10299677652489,54.511410813213054,-1.1441157768970325,0.5835299641657787,1.2026805879443918,1.908729921566527,3.9807885992396517,0.033948534683204405,0.0,0.0,2.7719356452183677,30.748125922802227,1.5419355215199106
Firm 130,21.57416848258588,4.286884409209863,5.089018560237916,2.5423084077282883,11.167448035502888,0.7544730235512649,1.4766432976694,2.1263413162199196,3.9155412385606225,2.782960002666632,14.401689627614497,22.826703748810328,15.454695514117523,7.90926175279461,14.187782233883418,215.5098015364778,19.04167200169635,99.63319036722861,282.52337803206217,0.0,1.6296388104137765,1.5963256432478055,1.3298804068208268,0.7907476130163281,0.0,8.931965579052967,14.956026575444076,2.211191775733568,123.34160838749298,1.0693184946997474
Firm 131,300.29642893816134,11269.334301107005,0.0,0.0,0.0,2.535825130526208,926983361.3623732,0.0,0.0,0.0,360.3281915386099,1409.5949958614879,0.0,0.0,0.0,321.14206887613227,393.36383211870765,391.70217022224847,186.94262514794872,268.0279412273292,0.06694859544856097,0.370805190951964,0.04633722937715467,0.7049557752252441,1.0035909827282499,2313.9261460090333,353.98463748001956,185396672.77963966,312.23572751847325,0.4385275547462347
Firm 132,1141.697542449372,123.21218616718508,465.9080346023169,0.0,0.0,2.625662601856383,1.8658464184552384,2.501704849985324,0.0,0.0,418.65252384516054,1356.26623220862,1935.5183672069218,0.0,0.0,76.09002168595097,93.7412992651583,50.34992277679963,24.2281438541363,184.64665509790484,1.388058722588642,0.9359535654878454,1.1418802250691809,0.8549731490122332,1.344970831893806,346.1635526437748,742.0874246521405,1.3986427740593892,85.81120853599,1.1331672988103416
Firm 133,0.0,1.0535415984520997,0.19302663617305016,1.942440860760808,0.8121221320387886,3.762044497498692,2.9835321358281033,1.988162182378389,2.101672190281713,6.202379632750916,0.0,19.336483476432445,12.499152622035327,1.6092488368324687,0.9968171682023375,6.005675391103576,0.0,0.0,0.0,0.0,0.4962554732489176,0.0,0.0,0.0,0.0,0.8002262454849494,6.888340420700516,3.4075581277475626,1.2011350782207153,0.09925109464978352
Firm 134,114.17297598160543,379.5579984740366,295.7421816337753,28.74714359504277,188.62990258358806,1.3109693269481337,0.19195906077554262,1.3526952423383756,1.4961509546626297,0.5702998003924055,443.7249523314904,465.96488997185224,13.24746679571475,22.389018342739146,119.65166186265898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.37004045360965,212.9955978608911,0.9844148770234173,0.0,0.0
Firm 135,0.0,0.0,0.0,0.0,0.0,1.0358325759931923,1.9575662368783127,0.8011775932078331,1.453910553962656,4.528595622606142,0.0,0.0,0.0,0.0,0.0,58.38156542257272,40.75918449588626,23.806461713589883,41.36496124810343,153.37170332953147,1.254649590178085,0.8403491297079376,1.7052369652191222,0.6264177768548925,0.6880840307433167,0.0,0.0,1.9554165165296271,63.536775241936745,1.0229474985406708
Firm 136,113.08055533398493,217.13299920546066,302.76059276671504,101.87862093688048,330.24618870583595,3.933949455393608,1.3282950576832437,3.093294026253005,3.7007912286467493,3.848758282039355,286.8507842476983,170.643328764305,171.74052037411792,76.39520837998094,108.799733320377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0197913897754,162.88591501729582,3.1810176100031926,0.0,0.0
Firm 137,0.007673706495309603,0.0,0.0,0.0,0.0,2.070330907025169,2.022071456077755,3.129877121034027,3.224801245789322,2.7663240720544935,0.027673024813641443,0.0,0.0,0.0,0.0,17.402590115440884,34.339306908662685,281.3162889119846,108.42656631285931,270.0890048391966,0.5179630180375416,0.9284268575784438,1.3911287689953924,0.6154618158284102,0.22179657968234048,0.0015347412990619207,0.005534604962728289,2.642680960396153,142.31475141762883,0.7349554080244257
Firm 138,13.86070685409215,0.5064707884566688,13.231813059011982,0.0,16.54555887481682,0.255085530856696,1.1907589497635491,2.795252807086465,0.0,4.917950375707048,5.229391055988122,5.887247218118659,20.82734669655184,0.0,10.749931755907362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.828909915275524,8.538783345313195,1.8318095326827517,0.0,0.0
Firm 139,700.6041173817184,678.8890083753743,1013.5704262532093,208.04964553667423,468.0946865142005,0.5431974338801037,2.130567630469845,1.3623894023541014,2.030574061194715,0.2403237401579703,1264.6100778687223,1300.1900045576476,259.2765917991671,728.9246391989071,284.18940765720663,0.09380896606439221,0.1779141795862474,-0.4013290227716135,-0.2924238703641149,0.00401550894047034,0.0,0.0,0.0,0.0,0.0,613.8415768122353,767.4381442163301,1.2614104536113468,-0.08360284770892369,0.0
Firm 140,1.9044879257320315,0.0,0.0,0.0,0.0,6.433983053956638,0.0,0.0,0.0,0.0,4.3887870475272415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808975851464063,0.8777574095054483,1.2867966107913276,0.0,0.0
Firm 141,0.0,0.0,0.0,0.0,0.0,-0.6351237589160346,-0.3623300000276877,-0.8498330258194751,-0.18115862051046527,-0.3004710045928433,0.0,0.0,0.0,0.0,0.0,9.822957135287407,3.496821354609876,3.957942431512156,7.366719400349231,0.08472647889068506,1.353187202254852,1.1019381690789678,0.13629837222780022,0.3555056571161418,0.1400920101803182,0.0,0.0,-0.4657832819733012,4.945833360129871,0.6174042821716159
Firm 142,0.0,0.0,0.0,0.0,0.0,8.831402520491899,0.0,0.0,0.0,0.0,114.04531410308505,170.1386354940639,108.27090060442077,103.97446870894771,60.99072854613776,39.531699639395946,188.24686624373945,117.54013461204632,83.54496357656112,254.92305797033455,0.23234360104308824,1.5791481655089228,1.826780075324724,1.0150968941560654,1.3189828987611547,0.0,111.48400949133104,1.7662805040983798,136.75734440841546,1.194470326958791
Firm 143,0.0,0.0,0.0,0.0,0.0,9.191001373393387,5.002467429265775,5.417238556918422,2.7193416933555636,5.98247418157194,6.010367772247723,4.467422605999465,6.764501236143201,1.8643407080740515,3.963605369606349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.614047538414158,5.662504646901017,0.0,0.0
Firm 144,3.665660747162737,1.824977096479891,-0.042440756067678574,0.3547134237386614,0.009221958110660096,1.854483635029769,3.1926396614293906,4.159865194302654,1.784129489788686,3.4247914761545366,3.6970642374197085,2.0678834050603605,-0.1592389090414356,0.4784557953449333,0.001362383381566115,26.276818283112352,13.42015646303561,3.8517039220319673,16.320758105948002,139.65658591109494,0.2047747650569403,1.4369038624775936,0.4576392121742144,0.036961463776803885,2.4907302650654333,1.1624264938848543,1.2171053824330265,2.883181891341007,39.905204537044575,0.925401913710197
Firm 145,0.0,0.0,0.0,0.0,0.0,2.230143228931407,1.4725148071357694,4.104708570546479,2.598923705729755,1.7478084240249485,0.0,0.0,0.0,0.0,0.0,0.0,1.5564828074902917,1.1772677074934625,0.04033264190288747,0.016657416172283925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4308197472736714,0.5581481146117852,0.0
Firm 146,0.4095623909485256,0.3533642207700438,0.40671972083655716,0.22917423003166973,0.0,16.849484685189953,0.5592124558379178,11.707146810314155,5.482024495753143,19.13648418019908,0.46252569557679973,0.11300275422385349,0.059613957606440955,0.24353753822719623,0.0,48.79034984991894,-0.5488049950995996,-14.756725286785906,-3.880412110625531,0.4007592734036444,1.7000744443970461,-1.912660273173333,0.873256546642359,-25.50495814795032,6.825803503186539,0.2797641125173592,0.1757359891268581,10.746870525458851,6.001033346162308,-3.6036967853795416
Firm 147,0.0,0.0,0.0,0.0,0.0,4.151462782134934,0.46167327593694785,2.8740370366601167,6.907660268807079,3.2344390283378934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5258544783753942,0.0,0.0
Firm 148,71.33795716359184,101.60790352833183,83.9119961120622,16.37866459928119,94.70861115186261,1.204698337631577,1.8114606803438114,1.4841319210291521,1.4952492337126233,0.17059338137166957,32.96531106936361,18.33120999877492,18.12101166925573,106.55935826824806,79.77802730139261,0.0,0.0,0.0,0.1951908333901153,0.0,0.0,0.0,0.0,0.0,0.0,73.58902651102593,51.15098366140698,1.2332267108177666,0.03903816667802306,0.0
Firm 149,1.4318425535979593,14.715960556781175,-11.0072928619196,0.24453412414297088,33.66086692735097,0.3951018614353847,0.8728436905712686,0.3244978069000139,2.0778491375799732,1.7968886111762956,117.92693171461453,41.83663530531882,114.5353105483583,33.50212650169742,46.89980511747114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809182259990695,70.94016183749206,1.0934362215325872,0.0,0.0
Firm 150,125.0995816160884,560.7115590266649,993.3929932462532,1224.4924913756795,46.121804467063946,2.9868499538128157,0.19423396231007656,0.11563516014904425,2.3286635343996545,1.0263527645046937,727.5350822614313,155.71431059944263,803.7075056604925,192.494924846774,99.49732597874109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.9636859463501,395.7898298693763,1.330347075035257,0.0,0.0
Firm 151,-1578.0717237925387,10665.118063522266,12231.905984375437,7970.539382345731,5554.254801945133,1.481909759572965,2.5429288574880484,0.5598858873604607,2.672881252372204,0.5792335814005943,12222.424865568506,8634.614028967737,94.58336628095452,2494.6506445818713,15824.69245685633,-74.42289283793355,-0.5415269369433949,-28.86757558557184,-10.554909504159868,-14.256461149455468,-0.5508728155298906,-0.0901462814832589,-2.87515281905022,-0.2821035952938769,0.05256918728388043,6968.749301679205,7854.193072451079,1.5673678676388545,-25.728673202812825,-0.7491412648146732
Firm 152,22.03930035050196,1.5610750577503867,4.446429982106359,0.4409277507975833,-3.1744580782838714,0.9760539173790367,0.645602231787901,1.5416446540115627,1.4442262780401807,16.89781810950309,33.577361908237734,21.57305950086677,10.246893183498997,0.14224270221577467,-0.717656544429574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.062655012574484,12.964380150077938,4.3010690381443535,0.0,0.0
Firm 153,0.0,0.0,0.0,0.0,7.568540702969588,0.0,0.0,0.0,0.0,1.148138289550695,0.0,0.0,0.0,0.0,13.11307640234992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5137081405939177,2.622615280469984,0.229627657910139,0.0,0.0
Firm 154,29.383600302218717,314.36271246702023,290.6447784581909,0.0,0.0,2.408579078337598,0.7621898292542165,3.2855534825509336,0.0,0.0,202.89333027514172,438.5980511354681,189.4980378144557,0.0,0.0,0.0,3.69349651156302,20.981142532854047,20.134938091395483,10.41535995536515,0.0,1.4391645482409845,1.4765791856697723,1.2233399233240938,0.03079710261189145,126.87821824548595,166.1978838450131,1.2912644780285496,11.04498741823554,0.8339761519693484
Firm 155,31.458087213833522,0.0,0.0,0.0,0.0,3.103472251912499,0.008757271194511284,2.5464442554232596,3.6846055153344146,4.03050037271596,49.23683973444281,0.0,0.0,0.0,0.0,0.2729913469486689,0.2713403556069357,0.23071481543396732,-2.6786334118174207,0.7099531346168196,10.224688160226922,0.0,0.0,0.0,0.0,6.291617442766705,9.847367946888562,2.674755933316129,-0.23872675184220588,2.0449376320453845
Firm 156,116.12396907010083,89.48131274648058,12.082019220955672,73.19723658158414,72.4901617976148,1.251979689775178,0.44739360730687705,1.4631412956703291,2.0156581716320168,1.755623237911071,45.51951433126989,72.08901384596977,120.11580025039605,10.619615692625517,88.54784015404442,0.1930886187230262,9.33761461397592,30.86046754581181,4.48297109322962,26.46547136864973,0.4885260569745209,1.8023878956522688,0.790656127946714,0.31655959160244374,1.2105214847063799,72.67493988334721,67.37835685486114,1.3867592004590945,14.267922648078022,0.9217302313764655
Firm 157,0.0,0.0,0.0,0.0,10.406706555961799,8.729205034807178,9.751337540215749,13.841875305217675,0.1872569635977079,6.357703804490432,347.16309775890863,265.9204990048279,414.36624934793343,51.66734052775896,221.58611641265642,0.0,3.701783745715396,8.643977075820004,0.6327188133822572,3.673676354606247,0.0,1.2104417957246132,1.0412169057290657,0.6622018036859156,1.0866393499918343,2.08134131119236,260.14066061041706,7.773475729665748,3.330431197904781,0.8000999710262858
Firm 158,525.8459330115271,425.13607692737304,1004.6587829274731,166.2735752777496,432.78489119146434,0.169997410191875,1.9804034277110902,1.635849697226497,1.012509756189493,2.9712022598788943,1181.779071707448,664.2698244618286,696.0079191916998,1479.2301447095954,1212.3266441527032,1076.9413419151172,878.9224258001445,807.944043781275,50.73721946101853,2214.25198791778,0.6673557998546816,2.0377506861195407,1.4901346482241955,0.8096668588959092,0.12931755842789286,510.93985186711745,1046.722720844655,1.55399251023957,1005.7594037750671,1.026845110304444
Firm 159,0.6286062930435198,17.07593972574549,6.121315282467331,38.88288911962406,1.5480814157242628,0.04527193325819904,0.7061668057192853,2.07434699883984,0.540756578638776,2.7844074883876355,308.95965259427305,144.46705215892246,93.56804999027166,318.6544151772372,29.70440598301224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.851366367320935,179.07071518074332,1.230189960968747,0.0,0.0
Firm 160,0.0,0.04037380477629756,0.0,0.0,0.0,0.0,0.6766656139772739,0.0,0.0,0.0,0.0,0.026668518372406115,0.0,0.0,0.0,258.4746493952196,437.0143791436424,67.80706605083826,471.0192812753606,145.5848522903032,1.786693075703757,0.41278305055221437,1.122343110244998,0.7998120265080506,1.8511682380398058,0.008074760955259512,0.005333703674481223,0.13533312279545479,275.9800456310728,1.194559900209765
Firm 161,18.276065549845434,7.342776960712822,24.516819465923298,12.973810892629992,28.908859576598065,0.511958920175775,1.6291703425192063,0.38498231332888444,3.639725488298432,4.136667432980987,0.16424846368412388,31.414839437214994,31.72677725620469,8.138522919697344,20.135681563507614,-15.9846987761048,-5.099158554821295,-20.686711108979228,-12.261332268253394,-13.168996151412683,169.20502578144388,-7.8164797023769435,0.6179542987904699,-11.708458451793476,1.801566206618577,18.403666489141923,18.316013928061754,2.0605008994606573,-13.44017937191428,30.419921626536507
Firm 162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817773238694413,-2.050202159001665,3.9074124742065925,-3.097342369716848,0.850882294760989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058505512823702,0.0
Firm 163,0.6967102651339041,0.5780796359479189,0.5023955102615281,0.5585360473375657,0.0,12.459565248140322,21.865373772360623,21.525969013064177,23.50718119631726,0.0,1.04931384863757,0.715628702785518,0.141197470984312,0.4425278762566511,0.0,621.0395484563652,1096.4065180008588,277.3123170367008,104.89052107848646,21.28665094540974,0.6710189824370832,0.8867272589963052,0.8968678193775357,0.5476747852609575,0.4021792389075078,0.4671442917361833,0.4697335797328102,15.871617845976477,424.1871111035642,0.6808936169958779
Firm 164,7.704559851180632,340.7872729146616,331.3259586961942,246.9932708942276,0.0,5.395742316102235,3.402820877488088,1.7901243505760818,1.1412385634701268,0.0,291.91147644243745,97.52321194182504,238.40824025624872,147.41062108015095,0.0,23.040732924398544,20.201518906405397,2.746744321864239,0.0,0.0,0.8140588594731237,1.9059309091855212,1.133429047962343,0.0,0.0,185.3622124712528,155.05070994413242,2.3459852215273065,9.197799230533636,0.7706837633241976
Firm 165,36.028804418984684,121.23516450973835,41.855541303281235,330.3358180553334,299.40451612224547,4.765599550602489,1.5191785569663583,0.19510537647022033,1.9343188789854175,0.536300775968775,227.8199008394205,300.03870402977554,22.667773713999615,583.1329099844793,649.6805514865661,393.013169800131,215.75036307376502,147.9163938025116,250.8656153031409,633.9125869214505,0.7347413789067052,0.6891309416864893,0.1461949904208968,0.8992749377385988,0.10252898583105409,165.77196888191662,356.6679680108482,1.7901006277986518,328.29162578019975,0.5143742469167488
Firm 166,0.0,0.5608337563402058,50.37860083903124,0.895885249014189,3.5872041909528085,2.325288651875933,1.695410949741591,0.0812647040737418,1.5728148197044716,2.8298245276786167,0.0,13.926499983612823,16.981902649624594,7.545185073286153,7.135591824577706,1.234526612679178,0.012246514750702774,0.6128896753001882,5.923739132799048,0.45503441157561114,144.45207303455706,-2.2628742203491243,1.3485855525674453,-112.90157036823334,1222.8794829985777,11.084504807067692,9.117835906220256,1.700920730614871,1.6476872694209455,250.70313939942395
Firm 167,0.0,18.217811271878954,5.119029036443832,9.386108956997198,0.0,2.9510376316429605,3.577949383335536,2.810892921916664,6.880775082649503,0.0,0.0,16.148747336555857,20.65450997027975,6.836926592119068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5445898530639965,8.728036779790935,3.244131003908933,0.0,0.0
Firm 168,0.0,0.0,0.0,0.0,0.0,2.5131246268104546,8.381830567364114,6.138958163014385,12.315580075264979,0.18828148510600082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.907554983511986,0.0,0.0
Firm 169,19.751138717796454,15.112695952178765,45.946303765443886,0.0,48.92705577934414,5.125445059705573,2.4501173564517167,0.5289917698205185,0.0,1.8057436048769886,14.762839731450367,49.824688369106276,70.43213736392946,0.0,14.000099514984651,0.0,0.0,0.0,0.0,21.79283264925122,0.0,0.0,0.0,0.0,0.5511345456768264,25.947438842952646,29.803952995894143,1.9820595581709592,4.358566529850244,0.11022690913536529
Firm 170,7.670912783474462,1.545133138679648,6.58441678764589,3.789284501974441,6.434805713384589,1.8140275561282997,4.015994233823808,3.9001723144233917,4.710114996009781,0.47945434232078554,9.165933146672003,14.556197894609184,37.444443969388075,6.578848590006594,40.63277594391462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204910585031805,21.675639908918093,2.9839526885412133,0.0,0.0
Firm 171,45.22755130547253,2.499431391950186,84.33718366841399,29.88591088002858,0.0,1.8025684466463971,1.5124136658590437,0.8666620465911979,2.9877240802954512,0.0,49.028369834148116,52.219251947080664,93.93326344149189,118.63718173057678,0.0,0.0,50.77864738616659,100.65821343444705,152.96776745583642,8.637008057477443,0.0,2.4170611169623033,0.18407104803550509,1.8534421817308844,0.051663538359828315,32.390015449173056,62.7636133906595,1.4338736478784182,62.6083272667855,0.9012475770177042
Firm 172,0.0,0.0,0.0,0.0,0.0,6.28247140122962,8.986729522542086,7.711867104477113,9.378241495450489,3.745759917380251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.221013888215912,0.0,0.0
Firm 173,0.0,1.1184835523521595,1.2061862510473627,0.10794770691918507,0.3730918444612106,2.035443681596597,2.900734633081203,3.014766733315925,3.5224103723406683,0.8795927143199769,0.0,2.6418268178043443,2.7135132326142575,2.7148016469553147,12.180012448603366,-2.6426502408554287,-0.26063371001028723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611418709559836,4.050030829195457,2.470589626930874,-0.5806567901731432,0.0
Firm 174,0.0,14.147356950559463,14.969953779561623,16.418119535458047,5.72563310473691,2.0334027520531097,2.9746169276164434,2.3202781885750956,1.7342067094697655,4.6382528058742345,0.0,17.0474071958811,4.464322102822661,18.925783549180686,17.68583962777344,11.135638777128605,7.26792165750723,91.5350257826113,0.0,0.0,0.008995293453591499,1.2549218446940829,0.6457335018449144,0.0,0.0,10.252212674063207,11.624670495131578,2.7401514767177297,21.987717243449428,0.3819301279985178
Firm 175,71.6136123083472,12.176875020331016,53.49233372553487,59.848482956516946,15.932315542876964,0.3126276185038887,1.9668427325222577,1.7862162496610885,0.16436743105863244,0.7817577842708632,117.75616750509099,53.58159235076592,117.64827004275611,40.37905056343447,85.6192830027827,0.0,-0.0014256258056373513,0.010801016913503797,-0.021897575530953593,0.0,0.0,0.0,0.0,0.0,0.0,42.6127239107214,82.99687269296604,1.002362363203346,-0.0025044368846174293,0.0
Firm 176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 177,0.0,0.08874453225043873,0.017202625563915563,0.1094067086611374,0.13138241297785294,0.0,9.09173195605044,26.275476772265627,1.5781711607633406,12.230792230373149,0.0,0.11095865983003186,0.004681115823043939,0.12472728593970221,0.2648949845738432,78.25466500558163,4.534959053432464,2.6517682667202696,32.80977946512775,3.155557311180634,0.5685468203840243,0.586234256049584,1.1035970386477245,1.7283826777220124,0.5084765360613505,0.06934725589066892,0.10105240923332423,9.83523442389051,24.281345820408546,0.8990474657729391
Firm 178,16.629827253617883,13.045505562333068,14.61681765301869,24.903769662617663,22.32037972529064,1.9660112051740095,1.0682364230073913,3.451123328257643,1.0782105388899443,2.9278643108874243,27.272612615026734,26.33613348748237,11.133968530284028,46.286524724998515,17.134134594757352,0.0,0.0,0.0,0.0,0.07765634890646363,0.0,0.0,0.0,0.0,11.44487502713148,18.30325997137559,25.6326747905098,2.098289161243282,0.015531269781292725,2.288975005426296
Firm 179,2263.2251007002465,1028.3565146607118,537.2812181159775,0.0,0.0,2.5675376725033376,0.11865889064724956,0.002012123313570325,0.0,0.0,3171.777842695459,1063.222846366199,5942.225260329471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.7725666953872,2035.4451898782258,0.5376417372928315,0.0,0.0
Firm 180,4.5095322885901155,12.413173664334924,8.956253627575325,1.8000792257970624,3.181934907019972,3.6441976652555286,4.09812498679164,2.856440046667146,3.3458483669039127,5.04513488381991,24.202315414030195,6.312151155606391,3.6830244111627737,2.5414032579828256,6.07082954368828,61.19531570847279,161.03628101169295,103.51322736985504,29.995102387598124,1.3709662636705107,2.3882779390311475,0.4949409095282695,0.9477470248598614,0.11834274988884355,0.16030298824612035,6.17219474266348,8.561944756494094,3.797949189887627,71.42217854825789,0.8219223223108484
Firm 181,127.0517311241481,143.28723896736912,146.21594898601072,25.876939054751663,0.0,0.5946158769491048,0.2914671779362015,1.003201550033774,1.9000908980792965,0.0,184.29452578697826,166.79205720916872,542.4808595212578,373.140559872269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.48637162645593,253.34160047793475,0.7578751005996753,0.0,0.0
Firm 182,507.0339479650777,456.2810785078598,471.282973505661,442.3273749369707,172.22714980593003,1.6705531011110577,2.294176701518744,1.4238164467832979,0.5349793718359094,2.891341357329906,386.34486990712924,839.4067752211913,529.523199037157,281.79110811962147,582.0602895292034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.83050494429983,523.8252483628605,1.7629733957157832,0.0,0.0
Firm 183,0.0003742035898184529,0.003765121474130662,0.005356377168699754,0.007246269922212552,0.0024534261659625747,-3.4882108337284268,-0.09998952538573541,0.8302043702895375,0.49943109628221216,1.0044419688991992,0.0024305425560403582,0.0032926075687181484,0.0017631527214245128,0.0038952713190841524,0.0014248589867887414,18.312250788516433,111.12919112839269,355.94837123103963,341.29743022225875,163.41775194993667,0.9296072102142126,1.886278593801266,3.2008460333804165,0.4471585554928672,0.4981860309256875,0.003839079664164799,0.0025612866304111827,-0.2508245847286426,198.02099906402884,1.39241528476289
Firm 184,0.0,69.11668239739197,29.643372287240336,35.960668038572145,9.604283310498118,1.5165257896276774,0.018754935140885533,1.6100415021277874,3.484320555661953,1.761609048041775,0.0,213.51945405215002,210.31726081076744,130.16306807364467,114.1063806897067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.865001206740516,133.62123272525378,1.6782503661200157,0.0,0.0
Firm 185,0.0,0.0,1.2556968798862608e-08,0.0,0.0010425489592789667,0.0,5.525278356886955,3.8811842788422077,4.14573912592658,2.453455254814786,0.0,0.0,0.014603755123715234,0.005508856685521357,0.006362111792194993,165.67465261166728,342.47620809984056,222.65907109506375,234.069507736287,36.3744146041083,1.100062667018659,2.4367864901947422,0.9599980701995816,0.9800066555690953,1.365777184896423,0.00020851230324955313,0.005294944720286317,3.201131403294106,200.2507708293934,1.3685262135757004
Firm 186,0.0,0.0,0.0,0.0,0.0,5.555983258946466,42.28968370849173,42.74015564393369,24.780413805635355,10.573028795369524,0.027831164571985454,0.028664448301485068,0.03323693257666016,-0.006439647096137096,0.0393307751063803,234.67829324360088,481.1179949926526,165.3040189718721,77.74951089068064,305.42864383134435,1.8402769633292237,0.3093686667261359,0.5755786561015847,1.9627851268544454,0.1943665677859083,0.0,0.02452473469207478,25.187853042475357,252.8556923860301,0.9764751961594597
Firm 187,-27.8413209744309,6.393414996883445,1.1959014032519233,0.0,0.0,1.1411940297031604,1.9049084374025766,5.0109410913238746,0.0,0.0,44.582676491463765,49.07254295413617,8.310244641227237,0.0,0.0,433.6941541831527,313.84509943207064,81.50390570025182,0.0,0.0,0.4423468403324466,1.3234625283276136,1.3899242410095705,0.0,0.0,-4.0504009148591065,20.393092817365435,1.6114087116859224,165.80863186309503,0.6311467219339262
Firm 188,70.33022973405849,2007.6065797848119,3059.3921349169786,471.30427956900604,-2054.549430466053,3.2046649187930405,2.1737655215809015,2.8966728304749414,0.3341956697436804,0.843252729499257,898.3702505330664,2989.5635076163107,2338.3270231688543,3177.6617114571845,1449.7218894125415,0.017488696084750583,-1.0510748341772439e-08,0.0,17.505980070564632,-19.19138318172926,0.0,0.0,0.0,43182.18632286728,0.0,710.8167587077604,2170.728876437591,1.890510334018364,-0.33358288511812545,8636.437264573457
Firm 189,0.0,521.806783807055,58.81097316684966,537.2180321362302,172.4604692023083,1.9781830787664942,3.7788515542469217,2.9545701245137894,1.3339142080331385,1.4699047251086776,0.0,427.9399359132422,7.68652251430928,389.2644573755901,257.75162863936646,40.48402987412413,55.35496114774346,301.4542613126818,486.03493630828655,336.8514372094377,0.5561983556537908,0.6761401504436885,1.6488449125951956,0.10344793684446378,1.6989163168474106,258.0592516624887,216.52850888850162,2.303084738133804,244.03592517045473,0.93670953447691
